Source,Target,Type,Weight
1010,4372,Undirected,2
1010,4516,Undirected,2
1010,4003,Undirected,2
131,3487,Undirected,9
131,5394,Undirected,8
131,2187,Undirected,4
131,4305,Undirected,3
131,1975,Undirected,2
131,4932,Undirected,2
131,5048,Undirected,2
131,4598,Undirected,1
131,4328,Undirected,1
131,2930,Undirected,1
131,4660,Undirected,1
131,1595,Undirected,1
131,4348,Undirected,1
131,2689,Undirected,1
131,4670,Undirected,1
131,3745,Undirected,1
131,2195,Undirected,1
131,2399,Undirected,1
131,5543,Undirected,1
131,1118,Undirected,1
4896,4003,Undirected,16
4896,1352,Undirected,15
4896,2037,Undirected,12
4896,5048,Undirected,11
4896,788,Undirected,9
4896,5394,Undirected,8
4896,1455,Undirected,6
4896,3311,Undirected,6
4896,1169,Undirected,3
4896,2187,Undirected,3
4896,5187,Undirected,2
4896,4745,Undirected,2
4896,6353,Undirected,2
4896,4652,Undirected,1
4896,5594,Undirected,1
4896,770,Undirected,1
4896,3129,Undirected,1
4896,126,Undirected,1
4896,5330,Undirected,1
4896,3922,Undirected,1
4372,5394,Undirected,3
4372,4305,Undirected,3
4372,5048,Undirected,2
4372,1010,Undirected,2
4372,2833,Undirected,1
4372,200,Undirected,1
4372,6453,Undirected,1
4372,4842,Undirected,1
4372,5985,Undirected,1
4372,3092,Undirected,1
4372,2593,Undirected,1
4372,1597,Undirected,1
4372,3809,Undirected,1
4372,6081,Undirected,1
6066,854,Undirected,10
6066,3353,Undirected,8
6066,4597,Undirected,7
6066,3276,Undirected,7
6066,296,Undirected,6
6066,4202,Undirected,6
6066,3834,Undirected,5
6066,5048,Undirected,3
6066,3388,Undirected,3
6066,1578,Undirected,3
6066,5394,Undirected,3
6066,3045,Undirected,3
6066,2187,Undirected,3
6066,388,Undirected,2
6066,1368,Undirected,2
6066,4940,Undirected,2
6066,1416,Undirected,2
6066,5267,Undirected,2
6066,4219,Undirected,2
6066,1179,Undirected,2
1979,3503,Undirected,75
1979,4645,Undirected,49
1979,2914,Undirected,37
1979,1961,Undirected,32
1979,1125,Undirected,9
1979,406,Undirected,8
1979,2645,Undirected,7
1979,1169,Undirected,6
1979,2187,Undirected,5
1979,788,Undirected,5
1979,4003,Undirected,4
1979,1909,Undirected,4
1979,5048,Undirected,4
1979,5394,Undirected,3
1979,3902,Undirected,2
1979,1922,Undirected,2
1979,3388,Undirected,2
1979,4424,Undirected,2
1979,5197,Undirected,2
1979,2056,Undirected,1
4516,1010,Undirected,2
4516,5394,Undirected,2
4516,5048,Undirected,2
4516,5516,Undirected,2
4516,4305,Undirected,2
4516,4995,Undirected,1
4516,4653,Undirected,1
4516,1448,Undirected,1
4516,6395,Undirected,1
4516,2088,Undirected,1
4516,444,Undirected,1
3767,5727,Undirected,2
3767,1479,Undirected,1
3767,4081,Undirected,1
3767,2296,Undirected,1
3767,659,Undirected,1
3767,3041,Undirected,1
3767,2555,Undirected,1
3767,5209,Undirected,1
3767,3061,Undirected,1
3767,5801,Undirected,1
3767,2661,Undirected,1
3767,2005,Undirected,1
3767,3,Undirected,1
3767,5689,Undirected,1
3767,5438,Undirected,1
3767,4947,Undirected,1
3767,834,Undirected,1
3767,697,Undirected,1
3767,5728,Undirected,1
3767,1673,Undirected,1
2830,5412,Undirected,28
2830,5410,Undirected,4
2830,240,Undirected,3
2830,3277,Undirected,1
2830,673,Undirected,1
2830,5493,Undirected,1
2830,6343,Undirected,1
2830,4809,Undirected,1
2830,30,Undirected,1
2830,736,Undirected,1
2830,2508,Undirected,1
2830,4820,Undirected,1
2830,1799,Undirected,1
2830,814,Undirected,1
2830,6406,Undirected,1
2830,5333,Undirected,1
2830,3979,Undirected,1
2830,1714,Undirected,1
2830,4894,Undirected,1
2830,6356,Undirected,1
367,5645,Undirected,46
367,5643,Undirected,44
367,1349,Undirected,12
367,2320,Undirected,10
367,6408,Undirected,7
367,4200,Undirected,7
367,3164,Undirected,7
367,1197,Undirected,5
367,1698,Undirected,5
367,241,Undirected,4
367,5553,Undirected,4
367,1873,Undirected,4
367,3790,Undirected,4
367,2934,Undirected,4
367,3405,Undirected,4
367,4221,Undirected,4
367,357,Undirected,4
367,4291,Undirected,3
367,2163,Undirected,3
367,3763,Undirected,3
2536,4326,Undirected,38
2536,3926,Undirected,27
2536,2895,Undirected,26
2536,533,Undirected,23
2536,2260,Undirected,20
2536,1508,Undirected,13
2536,1891,Undirected,13
2536,3064,Undirected,12
2536,6258,Undirected,12
2536,992,Undirected,11
2536,5204,Undirected,10
2536,6360,Undirected,10
2536,1519,Undirected,9
2536,3317,Undirected,9
2536,572,Undirected,9
2536,6322,Undirected,9
2536,1855,Undirected,8
2536,826,Undirected,7
2536,4029,Undirected,7
2536,4837,Undirected,7
1121,5353,Undirected,3
1121,4344,Undirected,3
1121,3517,Undirected,3
1121,5736,Undirected,3
1121,3579,Undirected,3
1121,1088,Undirected,3
1121,2031,Undirected,3
1121,1192,Undirected,2
1121,1724,Undirected,2
1121,5967,Undirected,2
1121,2127,Undirected,1
1121,4263,Undirected,1
1121,3687,Undirected,1
1121,3793,Undirected,1
1121,4829,Undirected,1
1121,1992,Undirected,1
1121,4805,Undirected,1
1121,2943,Undirected,1
1121,6267,Undirected,1
1121,1353,Undirected,1
1133,4316,Undirected,65
1133,3702,Undirected,44
1133,1561,Undirected,31
1133,4526,Undirected,31
1133,3007,Undirected,17
1133,390,Undirected,14
1133,978,Undirected,9
1133,4298,Undirected,7
1133,4156,Undirected,6
1133,669,Undirected,3
1133,3559,Undirected,3
1133,3342,Undirected,3
1133,6469,Undirected,2
1133,2461,Undirected,2
1133,3171,Undirected,1
1133,5993,Undirected,1
1133,4280,Undirected,1
1133,3321,Undirected,1
1133,2518,Undirected,1
1133,4689,Undirected,1
4815,5725,Undirected,14
4815,3583,Undirected,5
4815,1322,Undirected,1
4815,3095,Undirected,1
4815,4004,Undirected,1
4815,2838,Undirected,1
4815,3918,Undirected,1
4815,3933,Undirected,1
4815,5055,Undirected,1
4815,2777,Undirected,1
4815,607,Undirected,1
4815,4537,Undirected,1
4815,2305,Undirected,1
4815,4109,Undirected,1
4815,4355,Undirected,1
4815,5232,Undirected,1
4815,876,Undirected,1
4815,285,Undirected,1
4815,3197,Undirected,1
4815,1173,Undirected,1
3517,5967,Undirected,193
3517,5258,Undirected,23
3517,3141,Undirected,20
3517,4811,Undirected,10
3517,3281,Undirected,10
3517,1777,Undirected,8
3517,3237,Undirected,6
3517,5753,Undirected,6
3517,90,Undirected,6
3517,1988,Undirected,5
3517,6384,Undirected,4
3517,1121,Undirected,3
3517,4209,Undirected,3
3517,5161,Undirected,3
3517,5994,Undirected,2
3517,3242,Undirected,2
3517,964,Undirected,2
3517,3379,Undirected,2
3517,5671,Undirected,2
3517,4340,Undirected,2
4511,6184,Undirected,37
4511,5666,Undirected,11
4511,637,Undirected,7
4511,5614,Undirected,4
4511,2166,Undirected,3
4511,4266,Undirected,3
4511,3638,Undirected,3
4511,6338,Undirected,3
4511,3252,Undirected,2
4511,622,Undirected,2
4511,335,Undirected,2
4511,626,Undirected,2
4511,5597,Undirected,2
4511,3484,Undirected,2
4511,1989,Undirected,2
4511,3988,Undirected,1
4511,2004,Undirected,1
4511,1734,Undirected,1
4511,1585,Undirected,1
4511,3846,Undirected,1
2783,6236,Undirected,10
2783,4751,Undirected,7
2783,4296,Undirected,3
2783,2667,Undirected,3
2783,2659,Undirected,3
2783,3315,Undirected,2
2783,4705,Undirected,2
2783,1521,Undirected,1
2783,4639,Undirected,1
2783,6184,Undirected,1
2783,3330,Undirected,1
2783,3206,Undirected,1
2783,6186,Undirected,1
2783,4836,Undirected,1
2783,1847,Undirected,1
2783,135,Undirected,1
2783,274,Undirected,1
2783,2621,Undirected,1
2783,4590,Undirected,1
2783,2674,Undirected,1
2559,4827,Undirected,150
2559,2858,Undirected,144
2559,3962,Undirected,144
2559,1910,Undirected,87
2559,1033,Undirected,85
2559,5733,Undirected,33
2559,2991,Undirected,31
2559,6055,Undirected,26
2559,480,Undirected,11
2559,129,Undirected,9
2559,3645,Undirected,7
2559,5169,Undirected,7
2559,4430,Undirected,3
2559,1907,Undirected,3
2559,4698,Undirected,3
2559,122,Undirected,3
2559,339,Undirected,3
2559,829,Undirected,3
2559,116,Undirected,3
2559,71,Undirected,3
1910,2559,Undirected,87
1910,3962,Undirected,51
1910,2858,Undirected,49
1910,4827,Undirected,32
1910,2504,Undirected,19
1910,5733,Undirected,17
1910,2991,Undirected,12
1910,1033,Undirected,9
1910,546,Undirected,8
1910,874,Undirected,5
1910,4452,Undirected,3
1910,6476,Undirected,3
1910,4876,Undirected,3
1910,1417,Undirected,3
1910,1501,Undirected,3
1910,1102,Undirected,3
1910,339,Undirected,3
1910,6455,Undirected,3
1910,6115,Undirected,2
1910,1104,Undirected,2
1033,2559,Undirected,85
1033,2991,Undirected,51
1033,2858,Undirected,28
1033,3962,Undirected,26
1033,4827,Undirected,23
1033,5733,Undirected,13
1033,1910,Undirected,9
1033,2504,Undirected,7
1033,71,Undirected,5
1033,6055,Undirected,4
1033,4452,Undirected,4
1033,874,Undirected,4
1033,1864,Undirected,3
1033,4533,Undirected,3
1033,3567,Undirected,2
1033,2690,Undirected,2
1033,5169,Undirected,2
1033,445,Undirected,2
1033,4876,Undirected,2
1033,781,Undirected,2
546,1910,Undirected,8
546,4207,Undirected,6
546,2858,Undirected,5
546,5733,Undirected,2
546,2887,Undirected,2
546,2559,Undirected,2
546,2445,Undirected,2
546,5981,Undirected,2
546,2969,Undirected,2
546,5876,Undirected,2
546,3324,Undirected,2
546,4259,Undirected,2
546,1859,Undirected,2
546,3765,Undirected,2
546,1036,Undirected,1
546,5309,Undirected,1
546,5473,Undirected,1
546,991,Undirected,1
546,5900,Undirected,1
546,5559,Undirected,1
2233,1659,Undirected,29
2233,6327,Undirected,8
2233,2991,Undirected,6
2233,5733,Undirected,6
2233,4827,Undirected,6
2233,2286,Undirected,5
2233,65,Undirected,5
2233,476,Undirected,4
2233,5465,Undirected,4
2233,1797,Undirected,4
2233,2858,Undirected,4
2233,4310,Undirected,4
2233,5401,Undirected,4
2233,4000,Undirected,3
2233,2058,Undirected,3
2233,2396,Undirected,3
2233,600,Undirected,3
2233,6387,Undirected,3
2233,1568,Undirected,3
2233,108,Undirected,3
1907,1269,Undirected,12
1907,4885,Undirected,11
1907,3429,Undirected,10
1907,2332,Undirected,8
1907,6217,Undirected,4
1907,4853,Undirected,3
1907,1505,Undirected,3
1907,5575,Undirected,3
1907,2858,Undirected,3
1907,4827,Undirected,3
1907,3962,Undirected,3
1907,3333,Undirected,3
1907,2559,Undirected,3
1907,699,Undirected,3
1907,1815,Undirected,2
1907,3520,Undirected,2
1907,5755,Undirected,2
1907,5193,Undirected,2
1907,665,Undirected,2
1907,1306,Undirected,2
6476,4389,Undirected,52
6476,6016,Undirected,43
6476,2170,Undirected,42
6476,4393,Undirected,40
6476,202,Undirected,31
6476,1315,Undirected,27
6476,5208,Undirected,22
6476,292,Undirected,16
6476,6114,Undirected,13
6476,6394,Undirected,12
6476,5113,Undirected,11
6476,1372,Undirected,11
6476,3604,Undirected,11
6476,1047,Undirected,10
6476,2801,Undirected,9
6476,2377,Undirected,8
6476,2648,Undirected,8
6476,541,Undirected,8
6476,3422,Undirected,7
6476,481,Undirected,6
4374,5396,Undirected,54
4374,4608,Undirected,24
4374,1899,Undirected,15
4374,2720,Undirected,10
4374,5221,Undirected,10
4374,4047,Undirected,10
4374,4097,Undirected,8
4374,2503,Undirected,8
4374,527,Undirected,7
4374,5043,Undirected,6
4374,2330,Undirected,5
4374,3664,Undirected,5
4374,3783,Undirected,4
4374,1295,Undirected,4
4374,2917,Undirected,4
4374,5111,Undirected,4
4374,1649,Undirected,3
4374,712,Undirected,3
4374,833,Undirected,3
4374,5621,Undirected,2
3955,3433,Undirected,33
3955,5743,Undirected,25
3955,1884,Undirected,25
3955,713,Undirected,10
3955,5536,Undirected,9
3955,4047,Undirected,7
3955,3693,Undirected,6
3955,1728,Undirected,4
3955,2086,Undirected,4
3955,1201,Undirected,4
3955,2917,Undirected,3
3955,875,Undirected,2
3955,2314,Undirected,2
3955,2894,Undirected,2
3955,5107,Undirected,2
3955,4223,Undirected,2
3955,3446,Undirected,2
3955,5662,Undirected,2
3955,4191,Undirected,2
3955,2220,Undirected,2
4563,1363,Undirected,52
4563,5372,Undirected,7
4563,3690,Undirected,6
4563,306,Undirected,4
4563,640,Undirected,4
4563,4070,Undirected,4
4563,2822,Undirected,4
4563,4534,Undirected,4
4563,5973,Undirected,4
4563,5351,Undirected,3
4563,2878,Undirected,3
4563,4575,Undirected,3
4563,3229,Undirected,3
4563,4922,Undirected,3
4563,1148,Undirected,3
4563,3852,Undirected,3
4563,1532,Undirected,3
4563,3421,Undirected,3
4563,3412,Undirected,3
4563,2917,Undirected,3
1363,4563,Undirected,52
1363,2628,Undirected,4
1363,1297,Undirected,4
1363,6227,Undirected,4
1363,3185,Undirected,4
1363,2917,Undirected,3
1363,5954,Undirected,3
1363,5351,Undirected,3
1363,178,Undirected,3
1363,4922,Undirected,3
1363,4603,Undirected,3
1363,782,Undirected,3
1363,5478,Undirected,3
1363,4047,Undirected,3
1363,3421,Undirected,3
1363,3412,Undirected,3
1363,5869,Undirected,3
1363,467,Undirected,2
1363,2334,Undirected,2
1363,3668,Undirected,2
1715,3700,Undirected,68
1715,3346,Undirected,26
1715,1401,Undirected,24
1715,2294,Undirected,15
1715,6070,Undirected,11
1715,1813,Undirected,7
1715,523,Undirected,6
1715,1626,Undirected,6
1715,6250,Undirected,5
1715,3623,Undirected,5
1715,4893,Undirected,5
1715,5278,Undirected,4
1715,3072,Undirected,4
1715,4617,Undirected,4
1715,5121,Undirected,4
1715,2117,Undirected,3
1715,2917,Undirected,3
1715,2778,Undirected,3
1715,318,Undirected,3
1715,5592,Undirected,2
5107,1273,Undirected,18
5107,4025,Undirected,16
5107,4047,Undirected,14
5107,4370,Undirected,13
5107,3253,Undirected,13
5107,88,Undirected,12
5107,5109,Undirected,7
5107,2062,Undirected,6
5107,6450,Undirected,6
5107,3743,Undirected,6
5107,1077,Undirected,6
5107,5145,Undirected,6
5107,3077,Undirected,5
5107,6276,Undirected,5
5107,3093,Undirected,5
5107,438,Undirected,5
5107,3970,Undirected,5
5107,5525,Undirected,4
5107,1293,Undirected,4
5107,5765,Undirected,3
4396,4314,Undirected,69
4396,5205,Undirected,51
4396,5841,Undirected,25
4396,3890,Undirected,15
4396,925,Undirected,15
4396,5848,Undirected,14
4396,1617,Undirected,11
4396,3919,Undirected,8
4396,3640,Undirected,8
4396,124,Undirected,8
4396,4164,Undirected,6
4396,5734,Undirected,6
4396,5579,Undirected,6
4396,3518,Undirected,6
4396,2994,Undirected,5
4396,5435,Undirected,5
4396,381,Undirected,5
4396,831,Undirected,5
4396,4977,Undirected,5
4396,5758,Undirected,4
2740,6369,Undirected,70
2740,4014,Undirected,27
2740,4909,Undirected,12
2740,1402,Undirected,5
2740,3760,Undirected,2
2740,115,Undirected,2
2740,4582,Undirected,2
2740,5901,Undirected,1
2740,4406,Undirected,1
2740,5004,Undirected,1
2740,5655,Undirected,1
2740,4488,Undirected,1
2740,2543,Undirected,1
2740,2852,Undirected,1
2740,3474,Undirected,1
2740,4473,Undirected,1
2740,2288,Undirected,1
2740,5568,Undirected,1
2740,3509,Undirected,1
2740,1452,Undirected,1
4997,3704,Undirected,28
4997,4088,Undirected,24
4997,4517,Undirected,13
4997,1952,Undirected,9
4997,5986,Undirected,3
4997,81,Undirected,3
4997,1280,Undirected,3
4997,273,Undirected,2
4997,1562,Undirected,2
4997,1577,Undirected,2
4997,859,Undirected,2
4997,6403,Undirected,2
4997,4436,Undirected,1
4997,127,Undirected,1
4997,6306,Undirected,1
4997,2926,Undirected,1
4997,6233,Undirected,1
4997,5784,Undirected,1
4997,1492,Undirected,1
4997,6010,Undirected,1
1163,1556,Undirected,6
1163,2228,Undirected,3
1163,5601,Undirected,2
1163,3070,Undirected,2
1163,4744,Undirected,1
1163,4760,Undirected,1
1163,4592,Undirected,1
1163,1978,Undirected,1
1163,179,Undirected,1
1163,6357,Undirected,1
1163,4998,Undirected,1
1163,2392,Undirected,1
1163,4167,Undirected,1
1163,4331,Undirected,1
1163,4468,Undirected,1
1163,4116,Undirected,1
1163,2917,Undirected,1
1163,4911,Undirected,1
1163,1920,Undirected,1
1163,4881,Undirected,1
5334,5750,Undirected,5
5334,2341,Undirected,3
5334,223,Undirected,1
5334,2337,Undirected,1
5334,2369,Undirected,1
5334,1334,Undirected,1
5334,157,Undirected,1
5334,346,Undirected,1
5334,2664,Undirected,1
5334,1023,Undirected,1
5334,6096,Undirected,1
5334,4215,Undirected,1
5334,5287,Undirected,1
5334,5331,Undirected,1
5334,5723,Undirected,1
5334,4570,Undirected,1
5334,923,Undirected,1
5334,1935,Undirected,1
5334,1798,Undirected,1
5334,5154,Undirected,1
3771,4401,Undirected,64
3771,322,Undirected,44
3771,3030,Undirected,24
3771,3232,Undirected,6
3771,4732,Undirected,6
3771,4238,Undirected,5
3771,3710,Undirected,3
3771,1449,Undirected,2
3771,3898,Undirected,1
3771,4260,Undirected,1
3771,3967,Undirected,1
3771,882,Undirected,1
3771,5223,Undirected,1
3771,477,Undirected,1
3771,1940,Undirected,1
3771,924,Undirected,1
3771,1049,Undirected,1
3771,219,Undirected,1
3771,2011,Undirected,1
3771,317,Undirected,1
322,4401,Undirected,51
322,3771,Undirected,44
322,3030,Undirected,21
322,3232,Undirected,6
322,4732,Undirected,6
322,4238,Undirected,3
322,1861,Undirected,1
322,1571,Undirected,1
322,6038,Undirected,1
322,3898,Undirected,1
322,5825,Undirected,1
322,4226,Undirected,1
322,2491,Undirected,1
322,1098,Undirected,1
322,3507,Undirected,1
322,5295,Undirected,1
322,820,Undirected,1
322,45,Undirected,1
322,605,Undirected,1
322,850,Undirected,1
4732,4313,Undirected,27
4732,898,Undirected,9
4732,3997,Undirected,8
4732,6032,Undirected,8
4732,3355,Undirected,6
4732,3030,Undirected,6
4732,3771,Undirected,6
4732,322,Undirected,6
4732,4401,Undirected,6
4732,5112,Undirected,6
4732,4079,Undirected,6
4732,2324,Undirected,5
4732,6084,Undirected,4
4732,338,Undirected,4
4732,6458,Undirected,3
4732,1969,Undirected,3
4732,4351,Undirected,3
4732,1533,Undirected,2
4732,4075,Undirected,2
4732,5913,Undirected,2
1764,5929,Undirected,55
1764,3098,Undirected,3
1764,260,Undirected,2
1764,1369,Undirected,2
1764,1200,Undirected,2
1764,3625,Undirected,2
1764,5587,Undirected,2
1764,2754,Undirected,2
1764,6370,Undirected,2
1764,5916,Undirected,1
1764,1495,Undirected,1
1764,1921,Undirected,1
1764,1990,Undirected,1
1764,641,Undirected,1
1764,5786,Undirected,1
1764,334,Undirected,1
1764,6334,Undirected,1
1764,2668,Undirected,1
1764,5988,Undirected,1
1764,180,Undirected,1
289,3786,Undirected,46
289,2613,Undirected,45
289,4524,Undirected,32
289,1681,Undirected,22
289,431,Undirected,21
289,969,Undirected,16
289,29,Undirected,10
289,6099,Undirected,6
289,4485,Undirected,4
289,2397,Undirected,4
289,3993,Undirected,4
289,5982,Undirected,4
289,6160,Undirected,4
289,1652,Undirected,4
289,6362,Undirected,3
289,5539,Undirected,3
289,4686,Undirected,3
289,2401,Undirected,2
289,4956,Undirected,2
289,5920,Undirected,2
2215,2683,Undirected,148
2215,4168,Undirected,109
2215,2903,Undirected,92
2215,1972,Undirected,81
2215,2909,Undirected,66
2215,6296,Undirected,65
2215,5926,Undirected,59
2215,3893,Undirected,49
2215,6208,Undirected,40
2215,3869,Undirected,34
2215,2565,Undirected,31
2215,2763,Undirected,30
2215,1599,Undirected,29
2215,2861,Undirected,26
2215,2901,Undirected,24
2215,5182,Undirected,21
2215,3173,Undirected,21
2215,5019,Undirected,21
2215,3867,Undirected,20
2215,1549,Undirected,19
2916,4270,Undirected,197
2916,4733,Undirected,177
2916,2142,Undirected,17
2916,386,Undirected,16
2916,1420,Undirected,5
2916,3800,Undirected,3
2916,1472,Undirected,2
2916,3614,Undirected,2
2916,1957,Undirected,2
2916,4030,Undirected,2
2916,4987,Undirected,1
2916,4802,Undirected,1
2916,1461,Undirected,1
2916,3663,Undirected,1
2916,3166,Undirected,1
2916,6212,Undirected,1
2916,239,Undirected,1
2916,4938,Undirected,1
2916,1475,Undirected,1
2916,2912,Undirected,1
472,4929,Undirected,39
472,649,Undirected,34
472,560,Undirected,32
472,117,Undirected,24
472,1341,Undirected,18
472,6365,Undirected,17
472,1933,Undirected,16
472,3532,Undirected,10
472,6170,Undirected,9
472,5684,Undirected,9
472,2713,Undirected,6
472,1228,Undirected,5
472,6416,Undirected,5
472,5304,Undirected,5
472,5785,Undirected,4
472,3497,Undirected,4
472,4781,Undirected,4
472,676,Undirected,3
472,2134,Undirected,3
472,3924,Undirected,3
904,5613,Undirected,2
904,1862,Undirected,2
904,1914,Undirected,2
904,1272,Undirected,2
904,808,Undirected,2
904,6414,Undirected,2
904,6152,Undirected,1
904,1730,Undirected,1
904,5106,Undirected,1
904,3001,Undirected,1
904,6332,Undirected,1
904,4454,Undirected,1
904,1,Undirected,1
904,5320,Undirected,1
904,754,Undirected,1
904,3912,Undirected,1
904,2466,Undirected,1
904,3750,Undirected,1
904,2807,Undirected,1
904,41,Undirected,1
5974,440,Undirected,100
5974,3221,Undirected,61
5974,3731,Undirected,45
5974,6329,Undirected,41
5974,2128,Undirected,32
5974,1827,Undirected,30
5974,2120,Undirected,30
5974,2629,Undirected,20
5974,1217,Undirected,19
5974,2125,Undirected,12
5974,1542,Undirected,11
